Campagne;Nom;Etat;PAD;Date de début prévue;Date de fin prévue;Date de début diffusée;Date de fin diffusée;Annonceur;Responsable commercial;Volume total prévu;Volume payant prévu;Brut prévu;Net prévu;CPM Net payant prévu;CMP Net total prévu;Volume clic prévu;Taux clic prévu;Volume total diffusé;Volume payant diffusé;Brut diffusé;Net diffusé;CPM Net payant diffusé;CMP Net total diffusé;Volume clic diffusé;Taux clic diffusé;Taux d'avancement;Taux d'avancement date;Groupe d'insertions
CREDIT AGRICOLE - 69830;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Non;30/06/2021;09/07/2021;30/06/2021;09/07/2021;CREDIT AGRICOLE MUTUEL REUNION;CATHERINE Kevin;32000;32000;480,00;456,00;14,25;14,25;0;0,00%;32000;32000;480,00;456,00;14,25;14,25;0;0,00%;100,00%;100,00%;RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ HORS OR 
CREDIT AGRICOLE - SOCIETARIAT - 69578;2021 - RG INSTREAM - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;15/06/2021;14/07/2021;15/06/2021;14/07/2021;CREDIT AGRICOLE MUTUEL REUNION;LACOUTURE Juliette;110000;110000;3509,00;3000,20;27,27;27,27;0;0,00%;110000;110000;3509,00;3000,20;27,27;27,27;0;0,00%;100,00%;100,00%;
CRITEO - 71494;presence sur orange reunion en juillet 2021;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;CRITEO;ANTENNE REUNION Publicité;0;0;15,28;15,28;0,00;0,00;0;0,00%;0;0;15,28;15,28;0,00;0,00;0;0,00%;0,00%;0,00%;
CRITEO - 71494;presence sur linfo/ar en juillet 2021;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;CRITEO;ANTENNE REUNION Publicité;0;0;38,46;38,46;0,00;0,00;0;0,00%;0;0;38,46;38,46;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 71048;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - HABILLAGE - Exclu;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;CYCLAMED;TF1 TF1;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 71048;SM_ANTENNEREUNION series_et_fictions//series_et_fictions/kumkum_bhagya - 2020 - LOGO - Exclu;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;CYCLAMED;TF1 TF1;0;0;66,66;66,66;0,00;0,00;0;0,00%;0;0;66,66;66,66;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 71048;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - RECTANGLE - Exclu;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;CYCLAMED;TF1 TF1;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 71048;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - MASTHEAD - Exclu;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;CYCLAMED;TF1 TF1;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 72011;SM_ANTENNEREUNION series_et_fictions//series_et_fictions/kumkum_bhagya - 2020 - MASTHEAD - Exclu;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;CYCLAMED;TF1 TF1;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 72011;SM_ANTENNEREUNION series_et_fictions//series_et_fictions/kumkum_bhagya - 2020 - LOGO - Exclu;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;CYCLAMED;TF1 TF1;0;0;66,66;66,66;0,00;0,00;0;0,00%;0;0;66,66;66,66;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 72011;SM_ANTENNEREUNION series_et_fictions//series_et_fictions/kumkum_bhagya - 2020 - HABILLAGE - Exclu;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;CYCLAMED;TF1 TF1;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PAR PACK AMOR - 72011;SM_ANTENNEREUNION series_et_fictions//series_et_fictions/kumkum_bhagya - 2020 - RECTANGLE - Exclu;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;CYCLAMED;TF1 TF1;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PARR METEO - 69689;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - RECTANGLE - Exclu;Confirmée;Oui;01/07/2021;31/07/2021;01/07/2021;31/07/2021;CYCLAMED;TF1 TF1;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PARR METEO - 69689;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - HABILLAGE - Exclu;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;CYCLAMED;TF1 TF1;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PARR METEO - 69689;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - LOGO - Exclu;Confirmée;Oui;01/07/2021;31/07/2021;01/07/2021;31/07/2021;CYCLAMED;TF1 TF1;0;0;66,66;66,66;0,00;0,00;0;0,00%;0;0;66,66;66,66;0,00;0,00;0;0,00%;0,00%;0,00%;
CYCLAMED PARR METEO - 69689;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - MASTHEAD - Exclu;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;CYCLAMED;TF1 TF1;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
DEAL - 67572;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;28/07/2021;01/08/2021;28/07/2021;01/08/2021;DEAL REUNION;BOSC Florent;96000;96000;480,00;320,00;3,33;3,33;0;0,00%;96000;96000;480,00;320,00;3,33;3,33;0;0,00%;100,00%;100,00%;2021- RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DEAL - 67572;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;28/07/2021;01/08/2021;28/07/2021;01/08/2021;DEAL REUNION;BOSC Florent;104000;104000;520,00;346,67;3,33;3,33;0;0,00%;104000;104000;520,00;346,67;3,33;3,33;0;0,00%;100,00%;100,00%;2021- RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DECATHLON - 70300;2021 - RG INSTREAM - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Non;02/08/2021;15/08/2021;02/08/2021;15/08/2021;DECATHLON MAREBAM;AUFFRET Jerome;102000;102000;2692,85;1885,00;18,48;18,48;0;0,00%;102000;102000;2692,85;1885,00;18,48;18,48;0;0,00%;100,00%;100,00%;
DECATHLON - 70627;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;03/08/2021;12/08/2021;03/08/2021;12/08/2021;DECATHLON MAREBAM;AUFFRET Jerome;68000;68000;1020,00;678,30;9,98;9,98;0;0,00%;68000;68000;1020,00;678,30;9,98;9,98;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
DECATHLON - 70627;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;03/08/2021;12/08/2021;03/08/2021;12/08/2021;DECATHLON MAREBAM;AUFFRET Jerome;32000;32000;480,00;319,20;9,98;9,98;0;0,00%;32000;32000;480,00;319,20;9,98;9,98;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
DECATHLON - 70627;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;03/08/2021;12/08/2021;03/08/2021;12/08/2021;DECATHLON MAREBAM;AUFFRET Jerome;144000;144000;720,00;478,80;3,33;3,33;0;0,00%;144000;144000;720,00;478,80;3,33;3,33;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DECATHLON - 70627;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;03/08/2021;12/08/2021;03/08/2021;12/08/2021;DECATHLON MAREBAM;AUFFRET Jerome;156000;156000;780,00;518,70;3,33;3,33;0;0,00%;156000;156000;780,00;518,70;3,33;3,33;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DECATHLON - 72193;2021 - RG INSTREAM 15s - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Non;27/09/2021;17/10/2021;27/09/2021;17/10/2021;DECATHLON MAREBAM;AUFFRET Jerome;338203;338203;8928,56;6250,00;18,48;18,48;0;0,00%;338203;338203;8928,56;6250,00;18,48;18,48;0;0,00%;100,00%;100,00%;
DECATHLON - 72259;2021 - RG INSTREAM 15S AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;18/10/2021;31/10/2021;18/10/2021;31/10/2021;DECATHLON MAREBAM;AUFFRET Jerome;405000;405000;8910,00;6237,00;15,40;15,40;0;0,00%;405000;405000;8910,00;6237,00;15,40;15,40;0;0,00%;100,00%;100,00%;
DECATHLON - 73266;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;08/11/2021;20/11/2021;08/11/2021;20/11/2021;DECATHLON MAREBAM;AUFFRET Jerome;192000;192000;960,00;672,00;3,50;3,50;0;0,00%;192000;192000;960,00;672,00;3,50;3,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DECATHLON - 73266;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;08/11/2021;20/11/2021;08/11/2021;20/11/2021;DECATHLON MAREBAM;AUFFRET Jerome;112000;112000;1680,00;1176,00;10,50;10,50;0;0,00%;112000;112000;1680,00;1176,00;10,50;10,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
DECATHLON - 73266;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;08/11/2021;20/11/2021;08/11/2021;20/11/2021;DECATHLON MAREBAM;AUFFRET Jerome;238000;238000;3570,00;2499,00;10,50;10,50;0;0,00%;238000;238000;3570,00;2499,00;10,50;10,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
DECATHLON - 73266;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;08/11/2021;20/11/2021;08/11/2021;20/11/2021;DECATHLON MAREBAM;AUFFRET Jerome;208000;208000;1040,00;728,00;3,50;3,50;0;0,00%;208000;208000;1040,00;728,00;3,50;3,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DECATHLON - 74094;2020 - RG INSTREAM - 30s AR/LINFO/TF1/M6/DM;Confirmée;Non;22/11/2021;28/11/2021;22/11/2021;28/11/2021;DECATHLON MAREBAM;AUFFRET Jerome;165000;165000;5263,50;3499,65;21,21;21,21;0;0,00%;165000;165000;5263,50;3499,65;21,21;21,21;0;0,00%;100,00%;100,00%;
DECATHLON - 74644;2020 - RG - INSTREAM 15s AR/LINFO/TF1/M6/DM;Réservée;Non;13/12/2021;19/12/2021;13/12/2021;19/12/2021;DECATHLON MAREBAM;AUFFRET Jerome;120000;120000;2640,00;1755,60;14,63;14,63;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DECATHLON - 74644;2020 - RG - INSTREAM 15s AR/LINFO/TF1/M6/DM;Réservée;Non;20/12/2021;24/12/2021;20/12/2021;24/12/2021;DECATHLON MAREBAM;AUFFRET Jerome;120000;120000;2640,00;1755,60;14,63;14,63;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DEPARTEMENT CAMPAGNE R+ - 73600;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;17/11/2021;24/11/2021;17/11/2021;24/11/2021;DEPARTEMENT DE LA REUNION;CATHERINE Kevin;260000;260000;1300,00;910,00;3,50;3,50;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DEPARTEMENT CAMPAGNE R+ - 73600;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;17/11/2021;24/11/2021;17/11/2021;24/11/2021;DEPARTEMENT DE LA REUNION;CATHERINE Kevin;240000;240000;1200,00;840,00;3,50;3,50;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
DEPARTEMENT DE LA REUNION - 71192;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;06/09/2021;19/09/2021;06/09/2021;19/09/2021;DEPARTEMENT DE LA REUNION;CATHERINE Kevin;288000;288000;1440,00;720,00;2,50;2,50;0;0,00%;288000;288000;1440,00;720,00;2,50;2,50;0;0,00%;100,00%;100,00%;21-ASB-GRAND ANGLE RG LINFO/AR/DTJ/ORANGE RUN
DEPARTEMENT DE LA REUNION - 71192;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;06/09/2021;19/09/2021;06/09/2021;19/09/2021;DEPARTEMENT DE LA REUNION;CATHERINE Kevin;312000;312000;1560,00;780,00;2,50;2,50;0;0,00%;312000;312000;1560,00;780,00;2,50;2,50;0;0,00%;100,00%;100,00%;21-ASB-GRAND ANGLE RG LINFO/AR/DTJ/ORANGE RUN
DESTO-K - 68961;DIFFUSION CATALOGUE RODZAFER OFFERTE;Confirmée;Non;07/06/2021;17/07/2021;07/06/2021;17/07/2021;DESTO-K;NAYAGOM Alexandre;0;0;350,00;0,00;0,00;0,00;0;0,00%;0;0;350,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DIAG PIECES AUTO PDCV - 73793;boost facebook;Confirmée;Non;16/11/2021;16/11/2021;16/11/2021;16/11/2021;DIAG PIECES AUTO;NAYAGOM Alexandre;0;0;10,00;10,00;0,00;0,00;0;0,00%;0;0;10,00;10,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DIAG PIECES AUTO PDCV - 73793;production spot ;Confirmée;Non;16/11/2021;16/11/2021;16/11/2021;16/11/2021;DIAG PIECES AUTO;NAYAGOM Alexandre;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DISTRI PC - 72808;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;25/10/2021;13/11/2021;25/10/2021;13/11/2021;DISTRI PC;CATHERINE Kevin;159064;159064;2385,96;2040,00;12,83;12,83;0;0,00%;159064;159064;2385,96;2040,00;12,83;12,83;0;0,00%;100,00%;100,00%;2021 RESAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
DISTRI PC - 72808;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;25/10/2021;13/11/2021;25/10/2021;13/11/2021;DISTRI PC;CATHERINE Kevin;74854;74854;1122,81;960,00;12,83;12,82;0;0,00%;74854;74854;1122,81;960,00;12,83;12,82;0;0,00%;100,00%;100,00%;2021 RESAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
DISTRI PC VU SUR ANTENNE - 73641;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;22/11/2021;03/12/2021;22/11/2021;03/12/2021;DISTRI PC;CATHERINE Kevin;109200;109200;524,16;364,00;3,33;3,33;0;0,00%;109200;109200;524,16;364,00;3,33;3,33;0;0,00%;100,00%;100,00%;21-ASB RECTANGLE RG DESK/APPLI/LINFO/AR
DISTRI PC VU SUR ANTENNE - 73641;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;22/11/2021;03/12/2021;22/11/2021;03/12/2021;DISTRI PC;CATHERINE Kevin;100800;100800;483,84;336,00;3,33;3,33;0;0,00%;100800;100800;483,84;336,00;3,33;3,33;0;0,00%;100,00%;100,00%;21-ASB RECTANGLE RG DESK/APPLI/LINFO/AR
DISTRI PC VU SUR ANTENNE - 73642;PRODUCTION EXECUTIVE;Confirmée;Non;22/11/2021;22/11/2021;22/11/2021;22/11/2021;DISTRI PC;CATHERINE Kevin;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DISTRI PC VU SUR ANTENNE - 73642;PRODUCTION VO;Confirmée;Non;22/11/2021;22/11/2021;22/11/2021;22/11/2021;DISTRI PC;CATHERINE Kevin;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DISTRI PC VU SUR ANTENNE - 73642;droit utilisation du spot;Confirmée;Non;24/11/2021;24/11/2021;24/11/2021;24/11/2021;DISTRI PC;CATHERINE Kevin;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DOULUX - 68934;INTERSTITIEL SUR APPLI + SITE RODZAFER;Confirmée;Non;28/06/2021;11/07/2021;28/06/2021;11/07/2021;DOULUX;AUFFRET Jerome;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DOULUX - 68953;INTERSTITIEL SUR APPLI + SITE RODZAFER;Confirmée;Oui;06/09/2021;19/09/2021;06/09/2021;19/09/2021;DOULUX;CATHERINE Kevin;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0,00%;0,00%;
DOULUX - 68954;INTERSTITIEL SUR APPLI + SITE RODZAFER;Confirmée;Oui;01/11/2021;14/11/2021;01/11/2021;14/11/2021;DOULUX;CATHERINE Kevin;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0;0;1000,00;1000,00;0,00;0,00;0;0,00%;0,00%;0,00%;
ECRIN DE DOUCEUR - 71955;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;25/10/2021;31/10/2021;25/10/2021;31/10/2021;ECRIN DE DOUCEUR;GOULAMHOUSSEN Abdealy;48000;48000;240,00;216,00;4,50;4,50;0;0,00%;48000;48000;240,00;216,00;4,50;4,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ECRIN DE DOUCEUR - 71955;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;25/10/2021;31/10/2021;25/10/2021;31/10/2021;ECRIN DE DOUCEUR;GOULAMHOUSSEN Abdealy;52000;52000;260,00;234,00;4,50;4,50;0;0,00%;52000;52000;260,00;234,00;4,50;4,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ECRIN DE DOUCEUR - 71956;PRODUCTION GRAND ANGLE;Confirmée;Non;25/10/2021;31/10/2021;25/10/2021;31/10/2021;ECRIN DE DOUCEUR;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
EDENA - 74166;2020 - HABILLAGE APP - 2020 - HABILLAGE APPLI;Confirmée;Non;10/12/2021;31/12/2021;10/12/2021;31/12/2021;EDENA ;AUFFRET Jerome;83700;83700;602,64;421,85;5,04;5,04;0;0,00%;83700;83700;602,64;421,85;5,04;5,04;0;0,00%;100,00%;0,00%;2021 RESEAU ASB HABILLAGE RG AR/LINFO/DTJ/OR
EDENA - 74166;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Non;10/12/2021;31/12/2021;10/12/2021;31/12/2021;EDENA ;AUFFRET Jerome;192000;192000;1152,00;806,40;4,20;4,20;0;0,00%;192000;192000;1152,00;806,40;4,20;4,20;0;0,00%;100,00%;0,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
EDENA - 74166;2020 - RG HABILLAGE - 2020 - HABILLAGE;Confirmée;Non;10/12/2021;31/12/2021;10/12/2021;31/12/2021;EDENA ;AUFFRET Jerome;226300;226300;1629,36;1140,55;5,04;5,04;0;0,00%;226300;226300;1629,36;1140,55;5,04;5,04;0;0,00%;100,00%;0,00%;2021 RESEAU ASB HABILLAGE RG AR/LINFO/DTJ/OR
EDENA - 74166;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Non;10/12/2021;31/12/2021;10/12/2021;31/12/2021;EDENA ;AUFFRET Jerome;208000;208000;1248,00;873,60;4,20;4,20;0;0,00%;208000;208000;1248,00;873,60;4,20;4,20;0;0,00%;100,00%;0,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
EDENA - 74479;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;02/12/2021;10/12/2021;02/12/2021;10/12/2021;EDENA ;AUFFRET Jerome;260000;260000;1300,00;884,00;3,40;3,40;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;GRAND ANGLE RG DESK/MOB/AP LINFO/AR/DTJ/ORANGE RUN
EDENA - 74479;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;02/12/2021;10/12/2021;02/12/2021;10/12/2021;EDENA ;AUFFRET Jerome;240000;240000;1200,00;816,00;3,40;3,40;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;GRAND ANGLE RG DESK/MOB/AP LINFO/AR/DTJ/ORANGE RUN
EDENA - 74480;PRODUCTION;Confirmée;Non;02/12/2021;02/12/2021;02/12/2021;02/12/2021;EDENA ;AUFFRET Jerome;0;0;130,00;130,00;0,00;0,00;0;0,00%;0;0;130,00;130,00;0,00;0,00;0;0,00%;0,00%;0,00%;
EDENA CITRO - 71551;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;06/09/2021;20/09/2021;06/09/2021;20/09/2021;EDENA ;AUFFRET Jerome;130000;130000;624,00;624,00;4,80;4,80;0;0,00%;130000;130000;624,00;624,00;4,80;4,80;0;0,00%;100,00%;100,00%;2021 RESEAU ASB RECTANGLE VIDEO RG AR/LINFO/DTJ/OR
EDENA CITRO - 71551;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;06/09/2021;20/09/2021;06/09/2021;20/09/2021;EDENA ;AUFFRET Jerome;120000;120000;576,00;576,00;4,80;4,80;0;0,00%;120000;120000;576,00;576,00;4,80;4,80;0;0,00%;100,00%;100,00%;2021 RESEAU ASB RECTANGLE VIDEO RG AR/LINFO/DTJ/OR
EDENA CITRO PARR KOH LANTA - 71014;SM_ANTENNEREUNION emissions/emissions/koh_lanta - 2020 - LOGO - Exclu;Confirmée;Oui;25/08/2021;08/12/2021;25/08/2021;08/12/2021;EDENA ;AUFFRET Jerome;12381;12381;199,98;199,98;16,15;16,15;0;0,00%;0;0;199,98;199,98;0,00;0,00;0;0,00%;0,00%;0,00%;
EDENA CITRO PARR KOH LANTA - 71014;SM_ANTENNEREUNION emissions/emissions/koh_lanta - 2020 - RECTANGLE - Exclu;Confirmée;Oui;25/08/2021;08/12/2021;25/08/2021;08/12/2021;EDENA ;AUFFRET Jerome;12381;12381;200,01;200,01;16,15;16,15;0;0,00%;0;0;200,01;200,01;0,00;0,00;0;0,00%;0,00%;0,00%;
EDENA CITRO PARR KOH LANTA - 71014;SM_ANTENNEREUNION emissions/emissions/koh_lanta - 2020 - MASTHEAD - Exclu;Confirmée;Oui;25/08/2021;08/12/2021;25/08/2021;08/12/2021;EDENA ;AUFFRET Jerome;12381;12381;200,01;200,01;16,15;16,15;0;0,00%;0;0;200,01;200,01;0,00;0,00;0;0,00%;0,00%;0,00%;
EDENA CITRO PARR KOH LANTA - 71014;SM_ANTENNEREUNION emissions/emissions/koh_lanta - 2020 - HABILLAGE - Exclu;Confirmée;Oui;25/08/2021;08/12/2021;25/08/2021;08/12/2021;EDENA ;AUFFRET Jerome;12381;12381;900,00;900,00;72,69;72,69;0;0,00%;0;0;900,00;900,00;0,00;0,00;0;0,00%;0,00%;0,00%;
EDF - 71829;NATIVE ADVERTISING SUR LA HP DE LINFO.RE;Confirmée;Non;20/09/2021;04/10/2021;20/09/2021;04/10/2021;EDF PAIEMENTS (REUNION);BONJOUR Cyrille;350000;350000;1750,00;700,00;2,00;2,00;0;0,00%;350000;350000;1750,00;700,00;2,00;2,00;0;0,00%;100,00%;100,00%;
EDF - 71829;3 PUBLICATION FACEBOOK;Confirmée;Non;20/09/2021;04/10/2021;20/09/2021;04/10/2021;EDF PAIEMENTS (REUNION);BONJOUR Cyrille;0;0;1500,00;0,00;0,00;0,00;0;0,00%;0;0;1500,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
EDF - 71829;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;20/09/2021;04/10/2021;20/09/2021;04/10/2021;EDF PAIEMENTS (REUNION);BONJOUR Cyrille;468000;468000;2340,00;1112,80;2,38;2,38;0;0,00%;468000;468000;2340,00;1112,80;2,38;2,38;0;0,00%;100,00%;100,00%;GRAND ANGLE CO-BRANDE AR/LINFO/DTJ
EDF - 71829;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;20/09/2021;04/10/2021;20/09/2021;04/10/2021;EDF PAIEMENTS (REUNION);BONJOUR Cyrille;432000;432000;2160,00;1027,20;2,38;2,38;0;0,00%;432000;432000;2160,00;1027,20;2,38;2,38;0;0,00%;100,00%;100,00%;GRAND ANGLE CO-BRANDE AR/LINFO/DTJ
EDF - 71830;BOOST FB;Confirmée;Non;20/09/2021;04/10/2021;20/09/2021;04/10/2021;EDF PAIEMENTS (REUNION);BONJOUR Cyrille;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
EDF - 71830;MISE EN OEUVRE DU DOSSIER;Confirmée;Non;20/09/2021;04/10/2021;20/09/2021;04/10/2021;EDF PAIEMENTS (REUNION);BONJOUR Cyrille;0;0;400,00;400,00;0,00;0,00;0;0,00%;0;0;400,00;400,00;0,00;0,00;0;0,00%;0,00%;0,00%;
